ID,Vendor,Text
34,Instagram Privacy,device informationas described below we collect information from and about the computer phone connected tv and other web connected device you use that integrate with our product and we combine this information across different device you use
35,Instagram Privacy,for example we use information collected about your use of our product on your phone to better personalize the content including ad or feature you see when you use our product on another device such a your laptop or tablet or to measure whether you took an action in response to an ad we showed you on your phone on different device
36,Instagram Privacy,information we obtain from these device includes device attribute information such a the operating system hardware and software version battery level signal strength available storage space browser type app and file name and type and plugins
37,Instagram Privacy,device operation information about operation and behavior performed on the device such a whether window is foregrounded or backgrounded or mouse movement which can help distinguish human from bot
38,Instagram Privacy,identifier unique identifier device id and other identifier such a from game apps or account you use and family device id or other identifier unique to facebook company product associated with the same device or account
39,Instagram Privacy,device signal bluetooth signal and information about nearby wi fi access point beacon and cell tower
40,Instagram Privacy,data from device setting information you allow u to receive through device setting you turn on such a access to your gps location camera or photo
41,Instagram Privacy,network and connection information such a the name of your mobile operator or isp language time zone mobile phone number ip address connection speed and in some case information about other device that are nearby or on your network so we can do thing like help you stream video from your phone to your tv
42,Instagram Privacy,cookie data data from cooky stored on your device including cookie id and setting
43,Instagram Privacy,learn more about how we use cooky in the facebook cooky policy and instagram cooky policy
44,Instagram Privacy,information from partner
45,Instagram Privacy,advertiser app developer and publisher can send u information through facebook business tool they use including our social plug in such a the like button facebook login our apis and sdks or the facebook pixel
46,Instagram Privacy,these partner provide information about your activity off facebook including information about your device website you visit purchase you make the ad you see and how you use their service whether or not you have facebook account or are logged into facebook
47,Instagram Privacy,for example game developer could use our api to tell u what game you play or business could tell u about purchase you made in it store
48,Instagram Privacy,we also receive information about your online and offline action and purchase from third party data provider who have the right to provide u with your information
49,Instagram Privacy,partner receive your data when you visit or use their service or through third party they work with
50,Instagram Privacy,we require each of these partner to have lawful right to collect use and share your data before providing any data to u
51,Instagram Privacy,learn more about the type of partner we receive data from
52,Instagram Privacy,to learn more about how we use cooky in connection with facebook business tool review the facebook cooky policy and instagram cooky policy
54,Instagram Privacy,how do we use this information we use the information we have subject to choice you make a described below and to provide and support the facebook product and related service described in the facebook term and instagram term
55,Instagram Privacy,here how provide personalize and improve our product
56,Instagram Privacy,we use the information we have to deliver our product including to personalize feature and content including your news feed instagram feed instagram story and ad and make suggestion for you such a group or event you may be interested in or topic you may want to follow on and off our product
57,Instagram Privacy,to create personalized product that are unique and relevant to you we use your connection preference interest and activity based on the data we collect and learn from you and others including any data with special protection you choose to provide
58,Instagram Privacy,how you use and interact with our product
59,Instagram Privacy,and the people place or thing you re connected to and interested in on and off our product
60,Instagram Privacy,learn more about how we use information about you to personalize your facebook and instagram experience including feature content and recommendation in facebook product
61,Instagram Privacy,you can also learn more about how we choose the ad that you see
62,Instagram Privacy,information across facebook product and device we connect information about your activity on different facebook product and device to provide more tailored and consistent experience on all facebook product you use wherever you use them
63,Instagram Privacy,for example we can suggest that you join group on facebook that includes people you follow on instagram or communicate with using messenger
64,Instagram Privacy,we can also make your experience more seamless for example by automatically filling in your registration information such a your phone number from one facebook product when you sign up for an account on different product
65,Instagram Privacy,location related information we use location related information such a your current location where you live the place you like to go and the business and people you re near to provide personalize and improve our product including ad for you and others
66,Instagram Privacy,location related information can be based on thing like precise device location if you ve allowed u to collect it ip address and information from your and others use of facebook product such a check in or event you attend
67,Instagram Privacy,product research and development we use the information we have to develop test and improve our product including by conducting survey and research and testing and troubleshooting new product and feature
68,Instagram Privacy,face recognition if you have it turned on we use face recognition technology to recognize you in photo video and camera experience
69,Instagram Privacy,the face recognition template we create may constitute data with special protection under the law of your country
70,Instagram Privacy,learn more about how we use face recognition technology or control our use of this technology in facebook setting
71,Instagram Privacy,if we introduce face recognition technology to your instagram experience we will let you know first and you will have control over whether we use this technology for you
72,Instagram Privacy,ad and other sponsored content we use the information we have about you including information about your interest action and connection to select and personalize ad offer and other sponsored content that we show you
73,Instagram Privacy,learn more about how we select and personalize ad and your choice over the data we use to select ad and other sponsored content for you in the facebook setting and instagram setting
74,Instagram Privacy,provide measurement analytics and other business service
75,Instagram Privacy,we use the information we have including your activity off our product such a the website you visit and ad you see to help advertiser and other partner measure the effectiveness and distribution of their ad and service and understand the type of people who use their service and how people interact with their website apps and service
76,Instagram Privacy,learn how we share information with these partner
77,Instagram Privacy,promote safety integrity and security
78,Instagram Privacy,we use the information we have to verify account and activity combat harmful conduct detect and prevent spam and other bad experience maintain the integrity of our product and promote safety and security on and off of facebook product
79,Instagram Privacy,for example we use data we have to investigate suspicious activity or violation of our term or policy or to detect when someone need help
80,Instagram Privacy,to learn more visit the facebook security help center and instagram security tip
81,Instagram Privacy,communicate with you
82,Instagram Privacy,we use the information we have to send you marketing communication communicate with you about our product and let you know about our policy and term
83,Instagram Privacy,we also use your information to respond to you when you contact u
84,Instagram Privacy,research and innovate for social good
85,Instagram Privacy,we use the information we have including from research partner we collaborate with to conduct and support research and innovation on topic of general social welfare technological advancement public interest health and well being
86,Instagram Privacy,for example we analyze information we have about migration pattern during crisis to aid relief effort
87,Instagram Privacy,learn more about our research program
89,Instagram Privacy,how is this information shared your information is shared with others in the following way sharing on facebook product people and account you share and communicate withwhen you share and communicate using our product you choose the audience for what you share
90,Instagram Privacy,for example when you post on facebook you select the audience for the post such a group all of your friend the public or customized list of people
91,Instagram Privacy,similarly when you use messenger or instagram to communicate with people or business those people and business can see the content you send
92,Instagram Privacy,your network can also see action you have taken on our product including engagement with ad and sponsored content
93,Instagram Privacy,we also let other account see who ha viewed their facebook or instagram story
94,Instagram Privacy,public information can be seen by anyone on or off our product including if they don have an account
95,Instagram Privacy,this includes your instagram username
96,Instagram Privacy,any information you share with public audience
97,Instagram Privacy,information in your public profile on facebook
98,Instagram Privacy,and content you share on facebook page public instagram account or any other public forum such a facebook marketplace
99,Instagram Privacy,you other people using facebook and instagram and we can provide access to or send public information to anyone on or off our product including in other facebook company product in search result or through tool and apis
100,Instagram Privacy,public information can also be seen accessed reshared or downloaded through third party service such a search engine apis and offline medium such a tv and by apps website and other service that integrate with our product
101,Instagram Privacy,learn more about what information is public and how to control your visibility on facebook and instagram
102,Instagram Privacy,content others share or reshare about youyou should consider who you choose to share with because people who can see your activity on our product can choose to share it with others on and off our product including people and business outside the audience you shared with
103,Instagram Privacy,for example when you share post or send message to specific friend or account they can download screenshot or reshare that content to others across or off our product in person or in virtual reality experience such a facebook space
104,Instagram Privacy,also when you comment on someone else post or react to their content your comment or reaction is visible to anyone who can see the other person content and that person can change the audience later
105,Instagram Privacy,people can also use our product to create and share content about you with the audience they choose
106,Instagram Privacy,for example people can share photo of you in story mention or tag you at location in post or share information about you in their post or message
107,Instagram Privacy,if you are uncomfortable with what others have shared about you on our product you can learn how to report the content
108,Instagram Privacy,information about your active status or presence on our product
109,Instagram Privacy,people in your network can see signal telling them whether you are active on our product including whether you are currently active on instagram messenger or facebook or when you last used our product
110,Instagram Privacy,apps website and third party integration on or using our product
111,Instagram Privacy,when you choose to use third party apps website or other service that use or are integrated with our product they can receive information about what you post or share
112,Instagram Privacy,for example when you play game with your facebook friend or use facebook comment or share button on website the game developer or website can receive information about your activity in the game or receive comment or link that you share from the website on facebook
113,Instagram Privacy,also when you download or use such third party service they can access your public profile on facebook and any information that you share with them
114,Instagram Privacy,apps and website you use may receive your list of facebook friend if you choose to share it with them
115,Instagram Privacy,but apps and website you use will not be able to receive any other information about your facebook friend from you or information about any of your instagram follower although your friend and follower may of course choose to share this information themselves
116,Instagram Privacy,information collected by these third party service is subject to their own term and policy not this one
117,Instagram Privacy,device and operating system providing native version of facebook and instagram i
118,Instagram Privacy,where we have not developed our own first party apps will have access to all information you choose to share with them including information your friend share with you so they can provide our core functionality to you
119,Instagram Privacy,note we are in the process of restricting developer data access even further to help prevent abuse
120,Instagram Privacy,for example we will remove developer access to your facebook and instagram data if you haven used their app in 3 month and we are changing login so that in the next version we will reduce the data that an app can request without app review to include only name instagram username and bio profile photo and email address
121,Instagram Privacy,requesting any other data will require our approval
122,Instagram Privacy,new owner
123,Instagram Privacy,if the ownership or control of all or part of our product or their asset change we may transfer your information to the new owner
124,Instagram Privacy,sharing with third party partner we work with third party partner who help u provide and improve our product or who use facebook business tool to grow their business which make it possible to operate our company and provide free service to people around the world
125,Instagram Privacy,we don sell any of your information to anyone and we never will
126,Instagram Privacy,we also impose strict restriction on how our partner can use and disclose the data we provide
127,Instagram Privacy,here are the type of third party we share information with partner who use our analytics service
128,Instagram Privacy,we provide aggregated statistic and insight that help people and business understand how people are engaging with their post listing page video and other content on and off the facebook product
129,Instagram Privacy,for example page admins and instagram business profile receive information about the number of people or account who viewed reacted to or commented on their post a well a aggregate demographic and other information that help them understand interaction with their page or account
130,Instagram Privacy,advertiser
131,Instagram Privacy,we provide advertiser with report about the kind of people seeing their ad and how their ad are performing but we don share information that personally identifies you information such a your name or email address that by itself can be used to contact you or identifies who you are unless you give u permission
132,Instagram Privacy,for example we provide general demographic and interest information to advertiser for example that an ad wa seen by woman between the age of 25 and 34 who life in madrid and like software engineering to help them better understand their audience
133,Instagram Privacy,we also confirm which facebook ad led you to make purchase or take an action with an advertiser
134,Instagram Privacy,measurement partner
135,Instagram Privacy,we share information about you with company that aggregate it to provide analytics and measurement report to our partner
136,Instagram Privacy,partner offering good and service in our product
137,Instagram Privacy,when you subscribe to receive premium content or buy something from seller in our product the content creator or seller can receive your public information and other information you share with them a well a the information needed to complete the transaction including shipping and contact detail
138,Instagram Privacy,vendor and service provider
139,Instagram Privacy,we provide information and content to vendor and service provider who support our business such a by providing technical infrastructure service analyzing how our product are used providing customer service facilitating payment or conducting survey
140,Instagram Privacy,researcher and academic
141,Instagram Privacy,we also provide information and content to research partner and academic to conduct research that advance scholarship and innovation that support our business or mission and enhances discovery and innovation on topic of general social welfare technological advancement public interest health and well being
142,Instagram Privacy,law enforcement or legal request
143,Instagram Privacy,we share information with law enforcement or in response to legal request in the circumstance outlined below
144,Instagram Privacy,learn more about how you can control the information about you that you or others share with third party partner in the facebook setting and instagram setting
146,Instagram Privacy,how do the facebook company work together facebook and instagram share infrastructure system and technology with other facebook company which include whatsapp and oculus to provide an innovative relevant consistent and safe experience across all facebook company product you use
147,Instagram Privacy,we also process information about you across the facebook company for these purpose a permitted by applicable law and in accordance with their term and policy
148,Instagram Privacy,for example we process information from whatsapp about account sending spam on it service so we can take appropriate action against those account on facebook instagram or messenger
149,Instagram Privacy,we also work to understand how people use and interact with facebook company product such a understanding the number of unique user on different facebook company product
151,Instagram Privacy,how can manage or delete information about me we provide you with the ability to access rectify port and erase your data
152,Instagram Privacy,learn more in your facebook setting and instagram setting
153,Instagram Privacy,we store data until it is no longer necessary to provide our service and facebook product or until your account is deleted whichever come first
154,Instagram Privacy,this is case by case determination that depends on thing like the nature of the data why it is collected and processed and relevant legal or operational retention need
155,Instagram Privacy,for example when you search for something on facebook you can access and delete that query from within your search history at any time but the log of that search is deleted after 6 month
156,Instagram Privacy,if you submit copy of your government issued id for account verification purpose we delete that copy 30 day after review unless otherwise stated
157,Instagram Privacy,learn more about deletion of content you have shared and cookie data obtained through social plugins
158,Instagram Privacy,when you delete your account we delete thing you have posted such a your photo and status update and you won be able to recover that information later
159,Instagram Privacy,information that others have shared about you isn part of your account and won be deleted
160,Instagram Privacy,if you don want to delete your account but want to temporarily stop using the product you can deactivate your account instead
161,Instagram Privacy,to delete your account at any time please visit the facebook setting and instagram setting
163,Instagram Privacy,how do we respond to legal request or prevent harm we access preserve and share your information with regulator law enforcement or others in response to legal request like search warrant court order or subpoena if we have good faith belief that the law requires u to do so
164,Instagram Privacy,this may include responding to legal request from jurisdiction outside of the united state when we have good faith belief that the response is required by law in that jurisdiction affect user in that jurisdiction and is consistent with internationally recognized standard
165,Instagram Privacy,when we have good faith belief it is necessary to detect prevent and address fraud unauthorized use of the product violation of our term or policy or other harmful or illegal activity
166,Instagram Privacy,to protect ourselves including our right property or product you or others including a part of investigation or regulatory inquiry
167,Instagram Privacy,or to prevent death or imminent bodily harm
168,Instagram Privacy,for example if relevant we provide information to and receive information from third party partner about the reliability of your account to prevent fraud abuse and other harmful activity on and off our product
169,Instagram Privacy,information we receive about you including financial transaction data related to purchase made with facebook can be accessed and preserved for an extended period when it is the subject of legal request or obligation governmental investigation or investigation of possible violation of our term or policy or otherwise to prevent harm
170,Instagram Privacy,we also retain information from account disabled for term violation for at least year to prevent repeat abuse or other term violation
172,Instagram Privacy,how do we operate and transfer data a part of our global service we share information globally both internally within the facebook company and externally with our partner and with those you connect and share with around the world in accordance with this policy
173,Instagram Privacy,your information may for example be transferred or transmitted to or stored and processed in the united state or other country outside of where you live for the purpose a described in this policy
174,Instagram Privacy,these data transfer are necessary to provide the service set forth in the facebook term and instagram term and to globally operate and provide our product to you
175,Instagram Privacy,we utilize standard contract clause rely on the european commission adequacy decision about certain country a applicable and obtain your consent for these data transfer to the united state and other country
176,Instagram Privacy,viii
177,Instagram Privacy,how will we notify you of change to this policy we ll notify you before we make change to this policy and give you the opportunity to review the revised policy before you choose to continue using our product
179,Instagram Privacy,how to contact facebook with question you can learn more about how privacy work on facebook and on instagram
180,Instagram Privacy,if you have question about this policy you can contact u a described below
181,Instagram Privacy,we may resolve dispute you have with u in connection with our privacy policy and practice through trustarc
182,Instagram Privacy,you can contact trustarc through it website
183,Instagram Privacy,you can contact u online or by mail at facebook inc
184,Instagram Privacy,attn privacy operation 1601 willow road menlo park ca 94025 privacy notice for california residentsif you are california resident you can learn more about your consumer privacy right by reviewing the california privacy notice
185,Instagram Privacy,date of last revision august 21 2020
